ÀÛ¼ºÀÏ,ÁÁ¾Æ¿ä ¼ö,º»¹®,ÇØ½ÃÅÂ±×,´ñ±Û ¸ñ·Ï
fromseohee | 2025-01-05 | ¶ó¶ó½ºÀ­ ½ÅÁ¦Ç°¿¡ ´ëÇÑ ÀÇ°ß ´ñ±Û·Î ³²°ÜÁÖ¼¼¿ä!! 10ºÐ ÃßÃ·ÇØ¼­ º¸³»µå¸±°Ô¿ä??
mang_dung02 | 2025-01-07 | ¿À ÀÌ°Å ³ª¿Â´ÙÇßÀ» ¶§ ÁøÂ¥ ±â´ë ¸¹ÀÌÇß´Âµ¥ °í±¸¸¶ Æ¯À¯ÀÇ ´ÞÄÞÇÔ°ú µçµçÇÔ¶§¹®¿¡ ÁÁ¾ÆÇÏ´Âµ¥ ¶ó¶ó½ºÀ­ÀÌ ÀÏÀ» ³Â±º¿ä¤Ð¤±¤Ð????????³»»ç¶û °í±¸¸¶¸¦ ¾îÀÌ½ºÅ©¸²À¸·Î ¸ÔÀ» ¼ö ÀÖ´Ù´Ï ½ÉÁö¾î Àú´çÀÌ¶ó ¹Ï¸ÔÀÌ°í ¿¡ÇÁ¿¡ ²Ù¿öµµ ºü»èÇÏ°í ¾ÆÀÌ½ºÅ©¸²µµ ¾È³ì´Â´Ü°Ô ½ÅÀÇÇÑ¼ö³×¿ä ²À ¸Ô°í½Í¾î¿ä??????
rami__0216 | 2025-01-07 | Àú!!Àú!!!cu¿¡ ÆÄ´Â ¶ó¶ó½ºÀ­ ´Ù ¸Ô¾îºÃÁö¸¸ ¾ÆÁ÷±îÁö °í±¸¸¶¿¡ ´ëÇÑ ¹Ì·ÃÀ» ¹ö¸®Áö ¸øÇß´Âµ¥ µåµð¾î!!°Ü¿ïÀÌ¶ó°í ¿ÍÁá±º¿©!!!!³» »ç¶û °í±À¸¶!!!??¿µ»óÀ» ÀÌÁ¦¼­¾ß º»°Ô ¾Æ½¬¿ïÁ¤µµ¿¹¿ä¤Ð¤Ð!!! »ç¶ûÇØ °í±¸¸¶¾ß!!!!?????? ³ª¿¡°Ô ¿ÍÁà!!!????
soozys_health.rec | 2025-01-07 | ±¸È²ÀÛ¹° Ã³µ¹ÀÌ Çö±âÁõ³ª¿ä¡¦?????¡Ï? ¶ó¶ó½ºÀ­ Á¦Ç°Áß¿¡ ¸ð³ªÄ« Á© ÁÁ¾ÆÇÏ´Âµ¥(¸Àµµ ¼ººÐµµ ÃÖ°í..????) ÀÌ°Å ÁøÂ¥ Á¦°Å¿¡¿ä¤Ð Àú ÁÖ¼¼¿ä¤Ð??????
kissuj | 2025-01-07 | °í±¸¸¶µµ ÁÁ¾ÆÇÏ°í ¶ó¶ó½ºÀ­µµ ÁÁ¾ÆÇÏ´Â »ç¶÷ Àú¿ä???? »ìÂñ±îºÁ ¾ÆÀÌ½ºÅ©¸² ¸ø¸Ô´Â À¯Áö¾îÅÍ¿¡°Ô µüÀÌ°Ú¾î¿ä?? ¶ó¶ó½ºÀ­¿Í º£´ÏÇÏ·çÄ« °í±¸¸¶ ¸¸³²ÀÌ¶ó´Ï?? ¿¡ÇÁ¿¡ µ¹·Á¸Ô¾îº¸°í ½ÃÆ÷¿ä??
habi___ni | 2025-01-07 | ¶ó¶ó½ºÀ­ Á¦Ç°Àº ´Ã ¹Ï°í ¸Ô´Âµ¥ ÇÑ°Ü¿ï¿¡ ¾î¿ï¸®´Â °í±¸¸¶ Á¦Ç°ÀÌ¶ó´Ï ³Ê¹« ±â´ëµÇ³×¿ä..! ½ÉÁö¾î ²Ü±îÁö,, ÀÌ·± ¾ÆÀÌµð¾î ³Ê¹« ÁÁÀºµ¥¿ä? Á¦°¡ ¶Ç ±¸È²ÀÛ¹° ´öÈÄÀÎµ¥ ²À ¸Ô¾îº¸°í ½Í½À´Ï´Ù ????
jeehyunee____ | 2025-01-08 | ¶ó¶ó½ºÀ­¿¡ ¹ÌÃÄÀÖ´Â »ç¶÷ÀÔ´Ï´ç... ±Ùµ¥ ±º°í±¸¸¶¸ÀÀÌ¶ó´Ï ¤Ð¤Ð¤Ð¤Ð¤Ð¤Ð¤Ð Àú ±¸È²ÀÛ¹° ·¯¹ö¶ó±¸¿ä...
¶ó¶ó½ºÀ­+°í±¸¸¶,, ¿ä°Ç ¹«Á¶°Ç ¸Ô¾îºÁ¾ß´ë ¤Ð¤Ð????
dain_kims | 2025-01-08 | ÀÌ°Å ÁøÂ¥ ¸ÀÀÖ°Ú´ô³ª¿ä.. º£´ÏÇÏ·çÄ« °í±¸¸¶ ÁÁ¾ÆÇÏ´Âµ¥ Á¤¸» ºñ½ÁÇÑÁö ²À ¸Ô¾îº¸°í½Í¾î¿ä!??
36.5sz | 2025-01-09 | ¶ó¶ó½ºÀ­ Ç×»ó ÀÚÁÖ ±¸¸ÅÇß´ø°Çµ¥ ³Ñ ¸ÀÀÖ°Ú³×¿© ÆíÀÇÁ¡¿¡µµ ºñÄ¡µÇ¾îÀÖ´øµ¥ ´Þ·Á°©´Ï´ô??
ryeong__eya | 2025-01-10 | 1ÀÏ 1±º°í±¸¸¶ ¸Ô´Â »ç¶÷ÀÎµ¥.. °í±¸¸¶ ¾ÆÀÌ½ºÅ©¸²ÀÌ¶ó´Ï..???? °Å±â´Ù ´ÙÀÌ¾îÅÍ¿¡°Ô Á¶Àº ¶ó¶ó½ºÀ­¿¡¼­!!!! ¶ó¶ó½ºÀ­ Àú´ç ¿¡ ¸À ÂðÇÑ°Ç ¹Ï°íº¸´Â°ÅÁ´ ¤¾
li.__.ni_ | 2025-01-11 | °í±¸¸¶¶ó´Ï,,,, ±¸¸¶¶ó´Ï,,, °í±¸¸¶ »ç¶ûÇÏ´Â 1ÀÎÀÓ¹ÌµÎ.. ±Ùµ¥ ¶ó¶ó½ºÀ­ »ì¸é¼­ ÇÑ¹øµµ ¾È¸Ô¾îºÃ½¿µÎ.. ???? ¸Ô°í½Í´Ù °í±¸¹Ì ????..
hipsongi831 | 2025-01-12 | °í±¸¸¶ÀÇ º¯½ÅÀº ¹«ÁË ?? ¶ó¶ó½ºÀ­¿¡¼­ ÀÌ·¸°Ô ½Å¹ÚÇÑ Á¦Ç°ÀÌ ³ª¿Ô´Ù±¸¿ä??? ÀÌ°Ç ¹«Á¶°Ç ¸ÔÀ¸¶ó´Â ¾ê±âÁÒ ¿¬ÃÊºÎÅÍ ÁÁÀº Á¦Ç° ¾Ë°ÔµÇ¾î ±â»Þ´Ï´Ù! ¶ó¶ó½ºÀ­Àº ¾ðÁ¦³ª ´Ã ¹Ï°í ¸Ô´Â ºê·£µåÀÌ±âµµ ÇÏÁö¸¸ °í±¸¸¶¾ÆÀÌ½ºÅ©¸² ÀÌ¶õ°Ô ÈçÇÏÁö ¾ÊÀÝ¾Æ¿ä ÀÌ·± ½Å¹ÚÇÑ ¾ÆÀÌµð¾î·Î ³»¼­ ÁÁ°í ¸ð³ªÄ«¶ó ´õ ÁÁ°í ±× ²¿¼ü°í ±âºÐ ³ª»ÚÁö¾ÊÀº ´Ü¸À¿¡ Ç« ºüÁö°í ½Í¾î¿ë :))????
dong001135 | 2025-01-12 | ²¥¾Æ¾Æ¾Æ¾Æ¾Æ >_< ¿¡¾îÇÁ¶óÀÌ¾î¿¡ µ¹¸±¼öµµ ÀÖ±º¿ä ±×³É ²¨³»¸Ô´Â°Ô ´Ù ÀÎÁÙ ¾Ë¾Ò´Âµ¥ ÀÌ·±½ÄÀ¸·Î ¸ÔÀ»¼öÀÖ¾î¼­ ¼­Èñ´Ô ´öºÐ¿¡ ²ÜÆÁ ¾Ë¾Æ°©´Ï´ç ¸¸¾à ´çÃ·µÇ¸é ÀÌ ·¹½ÃÇÇ °í´ë·Î µû¶óÇØ¼­ »ç¶ûÇÏ´Â Ä£±¸µé°ú ³ª´²¸Ô°í½Í¾î¿ä!!!??
rudolfyya | 2025-01-12 | »§»÷µå ¸ð³ªÄ« µÑ´Ù Æ÷±â¸øÇØ,, ºñÁÖ¾óº¸¼Ò,,, ÀÌ»Ú±â±îÁö ÇÏ³×¿ë º¸¶ùºû¹ã°°Àº ´À³¦? ¤¾¤¾ ¶ó¶ó½ºÀ­ ¿¬¿¹ÀÎºÐµéÀÌ ¾ð±ÞÇÏ½Ã´Â°Å ¸¹ÀÌ ºÃ´Âµ¥ ´Ùµé ¸ÀÀÖ´Ù±æ·¡,, Àúµµ ±Ã±ÝÇØ¿ä °í±¸¸¶·¯¹ö ¸ð¿©¶ó ????
hakiimeow | 2025-01-12 | ±Í¿©¿î ÇÏÅ°³× Âü¿©ÇÕ´Ï´Ù³É ¼ÒÁßÇÑ ¿ì¸® Áý»ç´Ô¿¡°Ô º¸´Ù °Ç°­ÇÏ°í ¸ÀÀÖ´Â Àú´ç ¾ÆÀÌ½ºÅ©¸²À» ¶ó¶ó½ºÀ­ Àú´ç ²Ü°í±¸¸¶ Á¦Ç°À¸·Î ÀÌ¹ø °Ü¿ï º¸³»°Ô ÇØÁÖ°í½Í½À´Ï´Ù³É ???? ÇÏÅ°³× ±â´ë°¨ »Õ»ÕµÈ´Ù³É
°Ü¿ïÇÏ¸é »ý°¢³ª´Â ´ëÇ¥ÀûÀÎ ½ÄÀç·á°¡ ¹«¾ùÀÌ³Ä ¹¯´Â´Ù¸é ¹Ù·Î ¶°¿À¸£´Â°Ç ¹Ù·Î °í±¸¸¶ ??
¹°·Ð ±×´ë·Î ¸Ô´Â°Í ¸ÀÀÖÁö¸¸ ¸Å¹ø ¶È°°Àº°Ç Áö°ã°í, °Ü¿ï¿¡ ¸Ô´Â ¾ÆÀÌ½ºÅ©¸²Àº ±× ³ª¸§´ë·Î º°¹Ì°¡ ÀÖ´Â¹ý ÀÌ µÎ°¡Áö¸¦ Æ÷±âÇÏ°í ½ÍÁö ¾ÊÀº ÀÌµé¿¡°Ô
ÀÌ·¸°Ô ¸À³­ »óÇ°ÀÌ Åº»ýÇÏ´Ù´Ï!
±â»ÝÀÇ Æ÷È¿ ³É³É
ÀÎ°øÀûÀÌÁö ¾ÊÀº ÁøÂ¥ ²Ü°í±¸¸¶ÀÇ Âð¸ÀÀ» °¡µæ °¡µæ ´ã¾Æ Ã¹ÀÔºÎÅÍ ¸¶Áö¸·±îÁö ±ò²ûÇÏ°Ô ¸ÔÀ»¼öÀÖ¾î ÁÁ°í º£´ÏÇÏ·çÄ« Æ¯À¯ÀÇ ²ÜÀÌ ±×´ë·Î µé¾î°¡ ¸¸Á·°¨Àº 2¹è up ÀÎ°Í°°½À´Ï´Ù³É ??+?? ÇÔ²² Âü¿©ÇÏÀÚ³É Ä£±¸¼ÒÈ¯ÇÕ´Ï´Ù @yosoh_luv @babosseu
miso123ghj | 2025-01-12 | Áö±Ý Áý¿¡µµ ¸ÅÀÏ ½×¾Æ³õ°í 2°³¾¿ ¸Ô´Â ¶ó¶ó½ºÀ­ ÀúÈñ Áý °¡Á·µéÀÌ Âð´öÈÄ¶ó ´Ùµé Áø½ÉÀÔ´Ï´Ù Æ¯È÷ ¾ÆÀÌ½ºÅ©¸² ÁÁ¾ÆÇÏÁö ¾ÊÀ¸½Ã´Â ºÎ¸ð´Ô Á¶Â÷µµ ¸ÔÀ¸½Ã´Âµ¥ ÀÌ¹ø ½Å»ó ! ¾È¸ÔÀ»¼ö¹Ù ¾øÁÒ ²Ü°í±¸¸¶¶ó ±¸È²ÀÛ¹° ÁÁ¾ÆÇÏ´Â »ç¶÷µéÀº ÀÌ°Å ¸Ô°í ¹ÌÄ¥µí¿ä ¸¸¾à ´çÃ·µÇ¸é ¸ô·¡ ¼û°Ü³õ°í ¸ÔÀ»°Å¿¡¿ä ¾ö¸¶ ¹Ì¾È ?? ??"
2025-01-04,1113,´ë¸¸ ¾ß½ÃÀåÀÇ °³±¸¸®¾Ë Åõ¸í ¾Ó±Ý ¶± 16°³ 2400¿ø.. °¡°Ý ´ë¹Ú¤§¤§ ??´ë¸¸ ½ÑÇã¾ß½ÃÀå 29ÁÖ,"#´ë¸¸À½½Ä, #´ë¸¸¿©Çà, #taiwantravel, #taipei, #taiwanfood, #streetfood, #foodreels","h_m.x10 | 2025-01-04 | ¿ì¿Í ÁøÂ¥ ½Å±âÇÑ ¶±ÀÌ³×¿ä??Àúµµ ¶± ÁÁ¾ÆÇÏ´Âµ¥ ½Å±âÇÑ ¶±µé ¸¹ÀÌ ¾Ë¾ÒÀ¸´Ï ¸Ô¾î ºÁ¾ß °Ú¾î¿ä??
jeonggeumsig8 | 2025-01-04 | ¶±ÀÌ¶ó°í ¸» ¾ÈÇØÁÖ¸é ¸ð¸£°Ú³×¿ä
closed_accoun_0000 | 2025-01-04 | ??? ?? ???? ???????"
2025-01-02,2152,ÄÉÀÌÅ©°¡ ÅëÂ°·Î µé¾î°£ ´ë¸¸ Âý½Ò¶±! ·¹Àüµå µðÀúÆ®.. ÀúÀåÇØ³õ°í ²À!! µå¼Åº¸¼¼¿ä.. Ä®·Î¸® ÈÄÈ¸ ¾øµë¢¾? 29ÁÖ,"#taipei, #taipeifood, #taiwan, #taiwanfood, #´ë¸¸¿©Çà, #´ë¸¸µðÀúÆ®, #Å¸ÀÌÆäÀÌ¸ÀÁý","le._.el_72 | 2025-01-03 | ÀÌ°Å ÁøÂ¥ ¸ÀÀÖ½À´Ï´Ù¡¦??
jeonggeumsig8 | 2025-01-03 | Ä®·Î¸® ³ô¾Æ¿ä?
pulin_in_taiwan | 2025-05-24 | ÇÑ¹ø ¸Ô¾îºÁ¾ß°Ú³×¿ä??
aejeong51 | 2025-01-03 | ´ë¸¸°¬À»¶§ ¸Ô¾îº¼²¬. ¤Ì¤Ì¤Ì
hapbbbi2 | 2025-01-02 | ´ë¸¸°¬´Âµ¥ ¸ø¸Ô¾îº»¾Ö ?????¡Ï?¼Õ¹øÂ½
r___dive_viti | 2025-01-03 | È­°úÀÚ ¸Ô¾îÁÖ¼¼¤Ó¿ä
dessert_enterance_ | 2025-01-03 | ¹Ù·Î ÀúÀå¡¦¡¦!!
fromseohee | 2025-01-02 | ÀúÀåÇÏ°í ²À µå¼Åº¸¼¼¿ä! Ä®·Î¸® ÈÄÈ¸ ¾øµë..??
altaymrym1 | 2025-01-25 | Finally an account actually show from where we can buy those mochis??
goldrose_hjm | 2025-01-03 | @jjungsu3 ¸ÀÀÖ°Ú´Ù?? ´ë¸¸À» °¡¾ß°Ú´Ù ¤»¤»¤»¤»
hye_sta_ | 2025-02-02 | @young_eun0115 ´Ù½Ã °¡¾ßÇÏ³ª ¤¾
daa0__m | 2025-01-04 | @babdww ¶Ç °¡¾ß°Ú´Ù;
angel880620 | 2025-02-16 | @kbs_1228 ÀÌ°É ¿Ö ½Ê³â°£ ¾È¸Ô¾úÁö
_______rmiii | 2025-01-04 | @byung_sun_kim_ ÀÌ°Å»ç·¯°¡ÀÚ
_mmlleook_ | 2025-01-04 | ¾ó·Á¼­ ¾Æ½ºÅ©¸²Ã³·³ ¸ÔÀ¸¸é!!!????
closed_accoun_0000 | 2025-01-04 | ??? ?? ???? ???????"
2025-01-01,3.4¸¸,ºñ´Ò¿¡ Â¥ ¸Ô´Â ´ë¸¸½Ä ²ÜÁ©¸®(?) ??±¸¸ÅÃ³ : Å¸ÀÌÆäÀÌ ½ÑÇã¾ß½ÃÀå (´×»þ¾ß½ÃÀå¿¡µµ ÆÇ¸ÅÇÏ´õ¶ó±¸¿ä!) 29ÁÖ,"#taiwan, #taipeifood, #streetfood, #Å¸ÀÌÆäÀÌ, #½ÑÇã¾ß½ÃÀå, #Å¸ÀÌÆäÀÌ¾ß½ÃÀå","allthosebananas | 2025-01-03 | What flavors are those? They look yummy ??
mengyuke1116 | 2025-06-18 | û¿ýÞ??
yaumiiipgrb_ | 2025-03-14 | tetap nonton sampe habis walau pun ga ngerti bahasa nya????
jeonggeumsig8 | 2025-01-01 | ¹«½¼¸À ¹«½¼¸ÀÀÖ¾î¿ä?
aje_eng | 2025-01-04 | Gulali jadul
10vhsal | 2025-01-01 | ÇÏ³ª¿¡ Ä¥¹é¿ø..?
_j.o_ne | 2025-01-05 | ªÍªêª¢ªáª¸ªãªÊª¤ªÎ£¡£¿
shinku_holie | 2025-01-09 | Aca en Argentina eso se llama mielcitas y literal es miel con colorantes hay de color verde, amarillo y rojo o rosa depende como lo veas y la textura es bastante similar.
baebgobpab | 2025-01-01 | 1ºü´Ù
peichen.970617 | 2025-01-23 | Øêä´ÓØ
sofirodri_777 | 2025-01-20 | Es una mielcita eso o parece (mielcita:dulce argentino/mielcita: Argentine candy)
zzzzry08 | 2025-01-13 | º£Æ®³² °£½Ä ÃßÃµ
neversee_itachicry | 2025-01-15 | Kenapa harus ada tusuk nya?
honestsol0318 | 2025-02-09 | @skfo7890 ±Í¿©¿ö??
mari.ka0805 | 2025-01-06 | Ö£ªêìÇªËªßª¨ªë¡£
kimberleytwiner | 2025-01-09 | Pure glucose
_l2oa | 2025-01-07 | ìíÜâªÇªÏí­ªÉªâª¬ãÝªÙªëªªªäªÄªÈª·ªÆà®ª«ªéãÝªÙªéªìªÆªÞª¹ªÍ¡£ªÍªêìÇªÈª¤ª¤ªÞª¹??
chawon_me | 2025-01-04 | @lye9978 ÀÌ°Å ¸Ô±¸½Í´Ù!!
jazmin.e.nava | 2025-01-11 | @luisitocomunica
zzzzry08 | 2025-01-13 | ´Ù³¶
akemimajestic | 2025-01-13 | @sonhealtoviagens
zzzzry08 | 2025-01-14 | Á¦°¡ °¡´Âµ¥ ¾Ë·ÁÁÖ¼¼¿ä ÀÌ¹øÁÖ¿¡ °¡¿ë
quincyjq_quinn | 2025-02-11 | ¿ÀÂ¡¾î°ÔÀÓ ½ÃÁð2¿¡ ³ª¿Ô´ø 196¼±¼ö ´à¾Ò³×¿ä??
daaaaaaa13613 | 2025-02-20 | MAU
rdiaah___ | 2025-02-24 | Kiwoyoooo??
q________77ove | 2025-02-28 | ÷»Ø½Í¯ðÄÚ«ÖÃãÝ¡¸Øêä´ÓØ¡¹
szzz5_6 | 2025-03-07 | @kimyangggi ´ë¸¸¿¡ ´Ù½Ã °¡¾ßÇÒ °Í °°¾Æ..
n115a_mda | 2025-03-10 | Enak..
nataadiva | 2025-03-15 | Itu gak nyangkut di gigi ya? ??
_k1m______z | 2025-03-19 | Seiprit gitu di beli anjir mending bikin??
sintiadamayanti2 | 2025-03-19 | Bentar lagi ada di Indonesia pasti ni
chloe__0716 | 2025-03-21 | ´ë¸¸¿¡ ¿À½Å °ÍÀ» È¯¿µÇÕ´Ï´Ù??´ë¸¸Àº ´ç½ÅÀ» È¯¿µÇÕ´Ï´Ù????
afifah727208 | 2025-03-23 | Iiiiii mau tapi kan puasa nahan haus sama nahan lapar????
kimbab.cafe | 2025-03-27 | ??
wawaaa.nadyaslh | 2025-04-20 | @biancakartika
belva_chen | 2025-04-25 | Gulali
_.amnisya._ | 2025-04-26 | cam sedap je"
2024-12-26,1908,ÇØ¿Ü¿¡¼­ ¸ÀÀÖ´Ù°í ³­¸®³­ ´ëÆÄ Å©¸²Ä¡Áî? 30ÁÖ,#viralfood,"h_m.x10 | 2024-12-26 | ¿ì¿Í??½Å¹ÚÇÏ³×¿ä Àúµµ ¸¸µé¾î ¸Ô¾îºÁ¾ß °Ú¾î¿ä Ã·¿¡´Â Àú°Ô¹¹Áö..? ¶ó°í »ý°¢ Çß´Âµ¥ ¸ÀÀÖ´Ù´Ï±î ÀÇ¿Ü¶ó¼­ Àúµµ ¸Ô¾îºÁ¾ß °Ú¾î¿ë??????
hoseyni4033 | 2024-12-30 | ????????????????????????????????????????
gaeun__l | 2024-12-27 | ¾ð´Ï ÇÇºÎ¹«½¼ÀÏ ???????? ¸®Áî¾Æ´Õ´Ï±î~~ È­Àåµµ ¿ÏÀü ÃÖ¾Ö´Ù ??????
jeonggeumsig8 | 2024-12-26 | ½ÇÆÐÇÒÁÙ ¾Ë¾Ò°Åµç¿ä »ç½Ç
0dydhes | 2024-12-28 | ¿ì¿Í
koko_3434_koko | 2024-12-28 | ´ëÆÄÅ©¸²Ä¡ÁîÀÝ¾î... ?
0906_daisy | 2024-12-27 | ¾ð´Ï´Â ¿À´Ãµµ ¿¹»Ú´ç??
laon_mom | 2024-12-27 | º£ÀÌÄÁ ÂÊÆÄ º£ÀÌ±ÛÀÌ¶û °°Àº¸À
xnxnlupezxnxn | 2024-12-28 | ±×³É º£ÀÌ±ÛÁý¿¡¼­ ÆÄ´Â º£ÀÌÄÁÂÊÆÄÅ©¸²Ä¡ÁîÀÝ¾Æ??
moimoi0099 | 2024-12-27 | wow...
_mmlleook_ | 2024-12-26 | ¹úÄ¢¿µ»óÀÏ ÁÙ ¾Ë¾Ò´Âµ¥...
seoajua_486 | 2024-12-30 | @v_v_bookee ¾Æ ¾ð´Ï°¡ ¸¸µç°Ô ÀÌ°Å¿´±º¿©!
grace__heo | 2024-12-31 | @empty170"
2024-12-25,718,¼öÁ¦ Å©¸®½º¸¶½º °£½Ä ¸Ô¹æASMR @yam.sachin ±Ý¼Õ´Ô °¨»çÇÔ´Ù..??¢¾? 30ÁÖ,,"teddy_zip_ | 2024-12-27 | ¿ì¾Æ¿ì¾Æ Áñ°Ç ¿¬¸» º¸³»¼¼¿æ??
yam.sachin | 2024-12-25 | ¸Þ¸® Å©¸®½º¸¶½º??????
bigbo1579 | 2025-01-08 | Àúµµ ¸¸µé¾îÁÖ¼¼¿ä~!!!!
enfoo_ | 2024-12-26 | ¸Þ¸®Å©¸®½º¸¶½º!!!!????
reviewyanolza | 2024-12-25 | ¾Æ´Ï È¥ÀÚ ¸Ô¾î??
yxhx_12 | 2024-12-25 | ????????????? ?????????????????????"
2024-12-24,1508,Å©¸®½º¸¶½º ÆË¾÷¿¡ ¿ª´ë±Þ ²Ù´öÇÑ ¼ö°ÇÄÉÀÌÅ©?? ¿Í.. ÀÌ·± »ýÅ©¸²Àº Ã³À½ÀÌ¿´½¿´Ù..¢¾? (±¤°íx ³»µ·³»»ê) ¼öÁ¤µÊ ¡¤ 31ÁÖ,"#¼ö°ÇÄÉÀÌÅ©, #¸¶¿ÀÁåÁ©, #Å©¸®½º¸¶½ºÄÉÀÌÅ©, #Å©¸®½º¸¶½ºÆË¾÷","hoseyni4033 | 2024-12-30 | ??????????????????????????????????????????????????????
jeonggeumsig8 | 2024-12-23 | »ç·¯ ¾îµð±îÁö °¡½Ã´Â°Å¿¡¿ä?¤¾¤¾¤¾
stephaniekimchi | 2024-12-23 | ³ªµà Å©¸®½º¸¶½º¸¶ÄÏ °¬´«µ­ ¾ðÁ¦°¡ÂÇÀ×??
rami__0216 | 2024-12-25 | ¾ð´Ï..¿©±â ÄÉÀÌÅ© ¸ÀÁýÀÎ°Å °°´õ¶ó±¸¿ä¤Ð¤Ð ¾È±×·¡µµ ºÎ¸ð´Ô »ý½Å ÄÉÀÌÅ© »ç¾ßÇØ¼­ ÇÇµå ¸· Ã£¾ÆºÃ´Ù°¡ ¹ß°ßÇÑ°÷ÀÎµ¥ ´Ù ¸ÀÀÖ¾î º¸ÀÌ´õ¶ó±¸¿ä!!! ¾È±×·¡µµ ¼ö°ÇÄÉÀÌÅ© ÆÇ¸ÅÇÏ½Å´ÙÇØ¼­ ±Ã±ÝÇß´Âµ¥ ¸ø°£°Ô ³Ê¹« ¾Æ½¬¿ö¿ä¤Ì¤Ì!! ´ë¸®¸¸Á· ÇØÁÖ¼Å¼­ °¨»çÇØ¿ä!
fromseohee | 2024-12-23 | ¾Ë·ÁÁÖ°í ½ÍÀº À½½ÄÀÌ³ª °£½ÄÀÖÀ¸¸é ¸¶±¸ ÃßÃµÇØ¢a??
niece8806 | 2025-04-26 | ??
yul_gram_._ | 2024-12-24 | @seonjungsoo123 ÇÏ..¸Ô°í½Í¾î
sb_chacha | 2025-01-25 | @s_o.o2_ ¾ÆÀÌ°Å ¼øÈ¸ÇÒ¶§¸¶´Ù º¸´Âµ¥ ÀÌ°Ô ±×·¸°Ô ¸ÀÀÖ±¸³ª¤Ì¤Ð¤Ð¤Ð¤Ð ¼ö°ÇÄÉÀÌÅ© Ã³À½À¸·Î ¸Ô¾îº¸°í½Í¾î ÀÌ¿µ»óº¸°í¤Ð
hhhappy_32 | 2025-01-12 | @yesa_luv"
2024-12-21,1422,¿äÃ»¹ÞÀº Åë¼ø´ë ¸Ô¹æASMR µ¹¾Æ¿Â ¸Ô¾î´Þ¶ó´Â°Å ¸Ô¾îµå·Á¿ä! ´ñ±Û·Î ¿äÃ»ÇØÁÖ¼¼¿ä?? 31ÁÖ,,"teddy_zip_ | 2024-12-21 | Å©Èå Àú´Â ºÒ´ß ¼Ò½º¿ä¡¦??
jeonggeumsig8 | 2024-12-21 | ¾öÃ» ¹èºÒ·¶°Ú³×¿ä¤¾¤¾¤¾¤¾ ¹è ±¦Âú¾Æ¿ä?
adore_ryoung | 2024-12-21 | °Ü¿ïÀÌ´Ï µþ±â µðÀúÆ® ¸Ô±â???
loooovestagrammm | 2024-12-22 | Cu¿¡ ÆÄ´Â Ä±¿¹½º µÅÁöÁ©¸®¿ä!!! ³Ñ ¸ÀÀÕ´Âµ¥ ½º¿þµð½Ã Á©¸®¶û ºñ½ÁÇÑÁö ³Ñ ±Ã±ÝÇØ¿© ¤Ì¤Ì
lliollie | 2024-12-22 | ??
min0keem | 2024-12-21 | µþ±âÂý½Ò¶±??
jisoo_1018 | 2024-12-25 | Àú´Â ¸Ó½ºÅ¸µå¿ä
mokpobom2 | 2024-12-29 | ¾ç³äÄ¡Å² ¼Ò½º¿¡ ¸Ô¾îµµ ¸ÀÀÖ¾î¿ë
werla7731 | 2024-12-22 | ¾öÃ»³ª°Ô ±ä °¡·¡¶± ¸Ó°ÅÁÖ¼¼¿ë
onlyoome | 2024-12-21 | Å·Å©·¦ ¸Ô¾îÁÒ!!!!!!! ¹æ¾î³ª!!!!
werla7731 | 2024-12-22 | ¾È´À³¢ÇÏ¼¼À¯??¤»¤»
0dydhes | 2024-12-29 | Åë¿¬¾î
fromseohee | 2024-12-21 | #¸Ô¾î´Þ¶ó´Â°Å¸Ô¾îµå·Á¿ä ´ñ±Û·Î ¿äÃ»ÇØÁÖ¼¼¿ä??
post.at.home | 2024-12-21 | ¼ø´ë´Â ½ÓÀåÀÌÁö!
kimdopal9 | 2024-12-22 | @minhyeog0125"
2024-12-20,2589,¾óÀ½¹°¿¡ ³ÖÀ¸¸é Äµµð·Î º¯ÇÏ´Â ÀÏº» ²ÜÁ©¸®?? ¿µ»ó ÃâÃ³ @richi_yashoku 31ÁÖ,,"jeonggeumsig8 | 2024-12-20 | Â¯¸ÀÀÖ¾î¿ä?
h_m.x10 | 2024-12-20 | ¿ì¿Í Á¤¸» ÀÏº»¿¡´Â ½Å±âÇÑ °£½ÄÀÌ ¾öÃ» ¸¹¾Æ¿ä ÀúµÎ ¸Ô¾îºÁ¾ß °Ú¾î¿ä??????
kimjaebong8344 | 2024-12-20 | µðÀúÆ® ¿Ü±³°üÀÌ½Ê´Ï´Ù~¤» ½Å±âÇÑ À½½ÄµéÀÌ ¸¹³×¿ä~
seoyulahn | 2025-03-28 | ¿À ÀÌ°Å¡¦. ÀÎµµ³×½Ã¾Æ¿¡¼­ ¾óÀ½ÀÌ¶û »çÀÌ´Ù¶û ¸¶½Ã¸é JMTÀÎµ¥¡¦ ²À ÀÌ·¸°Ô µå¼Åº¸¼¼¿ä!!!!
07se1 | 2025-02-10 | ¸Ó¸®¤»¤»
nov09_ | 2025-03-19 | ???????? ???????????? ???????? ?? ???????? ??????????""?????? ?????????? ????...
dagyeom__2 | 2024-12-20 | @sieon.hyerin_mom ¤»¤»¤»¤»¤»"
